cik,ticker,company,sic,afs,form,period,priceable
789019,MSFT,MICROSOFT CORP,7372,1-LAF,10-Q,20231231,Y
789460,WKC,WORLD KINECT CORP,5172,1-LAF,10-K,20231231,Y
789570,MGM,MGM RESORTS INTERNATIONAL,7011,1-LAF,10-K,20231231,Y
789933,NC,NACCO INDUSTRIES INC,1221,2-ACC,10-K,20231231,Y
790051,CSL,CARLISLE COMPANIES INC,3060,1-LAF,10-K,20231231,Y
790359,NBTB,NBT BANCORP INC,6021,1-LAF,10-K,20231231,Y
790526,RDNT,"RADNET, INC.",8071,1-LAF,10-K,20231231,Y
790816,BDN,BRANDYWINE REALTY TRUST,6798,1-LAF,10-K,20231231,Y
791908,,XOMA CORP,2834,4-NON,10-K,20231231,N
791963,OPY,OPPENHEIMER HOLDINGS INC,6211,2-ACC,10-K,20231231,Y
792966,FMAO,FARMERS & MERCHANTS BANCORP INC,6035,2-ACC,10-K,20231231,Y
792987,ASTE,ASTEC INDUSTRIES INC,3531,1-LAF,10-K,20231231,Y
793074,WERN,WERNER ENTERPRISES INC,4213,1-LAF,10-K,20231231,Y
793171,,"VITRO BIOPHARMA, INC.",2836,4-NON,10-K,20231031,N
793524,REFR,RESEARCH FRONTIERS INC,6794,4-NON,10-K,20231231,Y
793733,SKYW,SKYWEST INC,4512,1-LAF,10-K,20231231,Y
793952,HOG,"HARLEY-DAVIDSON, INC.",3751,1-LAF,10-K,20231231,Y
794170,TOL,"TOLL BROTHERS, INC.",1531,1-LAF,10-Q,20240131,Y
794323,,"LEVEL 3 PARENT, LLC",4813,4-NON,10-K,20231231,N
794367,M,"MACY'S, INC.",5311,1-LAF,10-K,20240131,Y
794619,,AMERICAN WOODMARK CORP,2430,1-LAF,10-Q,20240131,N
795266,KBH,KB HOME,1531,1-LAF,10-K,20231130,Y
795403,WTS,WATTS WATER TECHNOLOGIES INC,3490,1-LAF,10-K,20231231,Y
796343,ADBE,ADOBE INC.,7372,1-LAF,10-Q,20240229,Y
796505,CLFD,"CLEARFIELD, INC.",3661,1-LAF,10-Q,20231231,Y
796534,NKSH,NATIONAL BANKSHARES INC,6021,4-NON,10-K,20231231,Y
797465,STLY,"HG HOLDINGS, INC.",6798,4-NON,10-K,20231231,Y
797468,OXY,OCCIDENTAL PETROLEUM CORP /DE/,1311,1-LAF,10-K,20231231,Y
797542,QXL,VIEWBIX INC.,7372,4-NON,10-K,20231231,Y
797721,VSAT,VIASAT INC,3663,1-LAF,10-Q,20231231,Y
798287,PAMT,PAM TRANSPORTATION SERVICES INC,4213,2-ACC,10-K,20231231,Y
798354,FISV,FISERV INC,7389,1-LAF,10-K,20231231,Y
798359,CSR,CENTERSPACE,6798,1-LAF,10-K,20231231,Y
798783,UHT,UNIVERSAL HEALTH REALTY INCOME TRUST,6798,1-LAF,10-K,20231231,Y
798941,FCNCA,FIRST CITIZENS BANCSHARES INC /DE/,6022,1-LAF,10-K,20231231,Y
799167,MRTN,MARTEN TRANSPORT LTD,4213,1-LAF,10-K,20231231,Y
799233,HTLD,HEARTLAND EXPRESS INC,4213,1-LAF,10-K,20231231,Y
799292,MHO,"M/I HOMES, INC.",1531,1-LAF,10-K,20231231,Y
799698,,LADRX CORP,2836,4-NON,10-K,20231231,N
799850,CRMT,AMERICAS CARMART INC,5500,2-ACC,10-Q,20240131,Y
800166,,NEW GOLD INC. /FI,1000,,40-F,20231231,N
800240,,ODP CORP,5940,1-LAF,10-K,20231231,N
800457,DGICA,DONEGAL GROUP INC,6331,2-ACC,10-K,20231231,Y
801337,WBS,WEBSTER FINANCIAL CORP,6021,1-LAF,10-K,20231231,Y
802257,MITI,"MITESCO, INC.",8000,4-NON,10-Q,20230930,Y
802481,PPC,PILGRIMS PRIDE CORP,2015,1-LAF,10-K,20231231,Y
803164,COFS,CHOICEONE FINANCIAL SERVICES INC,6022,4-NON,10-K,20231231,Y
803578,AIFF,"WAVEDANCER, INC.",7372,4-NON,10-K,20231231,Y
803649,,EQUITY COMMONWEALTH,6798,1-LAF,10-K,20231231,N
804269,,"GENERAL MOTORS FINANCIAL COMPANY, INC.",6199,4-NON,10-K,20231231,N
804328,QCOM,QUALCOMM INC/DE,3663,1-LAF,10-Q,20231231,Y
805676,PRK,PARK NATIONAL CORP /OH/,6021,1-LAF,10-K,20231231,Y
805928,AXGN,"AXOGEN, INC.",3845,2-ACC,10-K,20231231,Y
806172,SOTK,SONO TEK CORP,3559,4-NON,10-Q,20231130,Y
806279,,CODORUS VALLEY BANCORP INC,6035,4-NON,10-K,20231231,N
806517,,PSYCHEMEDICS CORP,8071,4-NON,10-K,20231231,N
806968,WPP,WPP PLC,7311,1-LAF,20-F,20231231,Y
807707,,VOXX INTERNATIONAL CORP,5065,2-ACC,10-Q,20231130,N
807863,MITK,MITEK SYSTEMS INC,3577,2-ACC,10-K,20230930,Y
807882,JACK,JACK IN THE BOX INC,5812,1-LAF,10-Q,20240131,Y
808326,,EMCORE CORP,3674,2-ACC,10-Q,20231231,N
808439,TATT,TAT TECHNOLOGIES LTD,3724,4-NON,20-F,20231231,Y
809248,,"CARROLS RESTAURANT GROUP, INC.",5812,2-ACC,10-K,20231231,N
810136,PLAB,PHOTRONICS INC,3674,1-LAF,10-Q,20240131,Y
810332,RJET,MESA AIR GROUP INC,4512,2-ACC,10-K,20230930,Y
810958,CZNC,CITIZENS & NORTHERN CORP,6022,2-ACC,10-K,20231231,Y
811156,CMS,CMS ENERGY CORP,4931,1-LAF,10-K,20231231,Y
811222,CDIX,CARDIFF LEXINGTON CORP,8011,4-NON,10-K,20231231,Y
811240,,"BIOLASE, INC",3843,4-NON,10-K,20231231,N
811532,,CEDAR FAIR L P,7990,1-LAF,10-K,20231231,N
811589,FBNC,FIRST BANCORP /NC/,6022,1-LAF,10-K,20231231,Y
811596,KALU,KAISER ALUMINUM CORP,3350,1-LAF,10-K,20231231,Y
811808,,"SUMMIT FINANCIAL GROUP, INC.",6022,2-ACC,10-K,20231231,N
811830,,"SANTANDER HOLDINGS USA, INC.",6021,4-NON,10-K,20231231,N
812011,MTN,VAIL RESORTS INC,7990,1-LAF,10-Q,20240131,Y
812074,OI,"O-I GLASS, INC. /DE/",3221,1-LAF,10-K,20231231,Y
812152,,RIDGEFIELD ACQUISITION CORP,6770,4-NON,10-K,20231231,N
812306,PCYN,PROCYON CORP,2834,4-NON,10-Q,20231231,Y
812796,SNGX,"SOLIGENIX, INC.",2834,4-NON,10-K,20231231,Y
813298,DXLG,"DESTINATION XL GROUP, INC.",5651,2-ACC,10-K,20240131,Y
813672,CDNS,CADENCE DESIGN SYSTEMS INC,7372,1-LAF,10-K,20231231,Y
813762,IEP,ICAHN ENTERPRISES L.P.,3714,1-LAF,10-K,20231231,Y
813828,,PARAMOUNT GLOBAL,4833,1-LAF,10-K,20231231,N
814052,TEFOF,TELEFONICA S A,4813,1-LAF,20-F,20231231,Y
814453,NWL,NEWELL BRANDS INC.,3089,1-LAF,10-K,20231231,Y
814547,FICO,FAIR ISAAC CORP,7389,1-LAF,10-Q,20231231,Y
814585,MBI,MBIA INC,6351,2-ACC,10-K,20231231,Y
814586,LWAY,"LIFEWAY FOODS, INC.",2020,4-NON,10-K,20231231,Y
814676,CPSH,CPS TECHNOLOGIES CORP/DE/,3260,4-NON,10-K,20231231,Y
814926,CAPC,"CAPSTONE COMPANIES, INC.",3640,4-NON,10-K,20231231,Y
815097,CCL,CARNIVAL CORP,4400,1-LAF,10-Q,20240229,Y
815556,FAST,FASTENAL CO,5200,1-LAF,10-K,20231231,Y
815917,,JONES FINANCIAL COMPANIES LLLP,6211,4-NON,10-K,20231231,N
816761,TDC,TERADATA CORP /DE/,7372,1-LAF,10-K,20231231,Y
816956,CNMD,CONMED CORP,3845,1-LAF,10-K,20231231,Y
817720,SYNA,SYNAPTICS INC,3674,1-LAF,10-Q,20231231,Y
818033,HRTX,"HERON THERAPEUTICS, INC. /DE/",2834,2-ACC,10-K,20231231,Y
818479,XRAY,DENTSPLY SIRONA INC.,3843,1-LAF,10-K,20231231,Y
818677,SFDL,SECURITY FEDERAL CORP,6022,4-NON,10-K,20231231,Y
818686,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2834,1-LAF,10-K,20231231,Y
819050,,"FRESH TRACKS THERAPEUTICS, INC.",2836,4-NON,10-K,20231231,N
819793,AIN,ALBANY INTERNATIONAL CORP /DE/,2221,1-LAF,10-K,20231231,Y
820027,AMP,AMERIPRISE FINANCIAL INC,6282,1-LAF,10-K,20231231,Y
820313,APH,AMPHENOL CORP /DE/,3678,1-LAF,10-K,20231231,Y
820318,COHR,COHERENT CORP.,3827,1-LAF,10-Q,20231231,Y
820771,GFMH,GOLIATH FILM & MEDIA HOLDINGS,7822,4-NON,10-Q,20240131,Y
821002,GIII,G III APPAREL GROUP LTD /DE/,2300,1-LAF,10-K,20240131,Y
821026,ANDE,"ANDERSONS, INC.",5150,1-LAF,10-K,20231231,Y
821130,AD,UNITED STATES CELLULAR CORP,4812,2-ACC,10-K,20231231,Y
821189,EOG,EOG RESOURCES INC,1311,1-LAF,10-K,20231231,Y
821483,PARR,"PAR PACIFIC HOLDINGS, INC.",1311,1-LAF,10-K,20231231,Y
822416,PHM,PULTEGROUP INC/MI/,1531,1-LAF,10-K,20231231,Y
822663,IPAR,INTER PARFUMS INC,2844,1-LAF,10-K,20231231,Y
822818,CLH,CLEAN HARBORS INC,4955,1-LAF,10-K,20231231,Y
823277,CHSCP,CHS INC,5150,4-NON,10-Q,20231130,Y
823768,WM,WASTE MANAGEMENT INC,4953,1-LAF,10-K,20231231,Y
824142,AAON,"AAON, INC.",3585,1-LAF,10-K,20231231,Y
824410,,SANDY SPRING BANCORP INC,6021,1-LAF,10-K,20231231,N
824416,QPRC,QUEST PATENT RESEARCH CORP,5190,4-NON,10-K,20231231,Y
825313,AB,ALLIANCEBERNSTEIN HOLDING L.P.,6282,1-LAF,10-K,20231231,Y
825324,GTIM,GOOD TIMES RESTAURANTS INC.,5812,4-NON,10-Q,20231231,Y
825542,SMG,SCOTTS MIRACLE-GRO CO,2870,1-LAF,10-Q,20231231,Y
826154,ORRF,ORRSTOWN FINANCIAL SERVICES INC,6022,2-ACC,10-K,20231231,Y
826253,AUSI,AURA SYSTEMS INC,3690,4-NON,10-Q,20231130,Y
826675,DX,DYNEX CAPITAL INC,6798,2-ACC,10-K,20231231,Y
827052,EIX,EDISON INTERNATIONAL,4911,1-LAF,10-K,20231231,Y
827054,MCHP,MICROCHIP TECHNOLOGY INC,3674,1-LAF,10-Q,20231231,Y
827099,CPWR,OCEAN THERMAL ENERGY CORP,4931,4-NON,10-K,20231231,Y
827187,SNBRQ,SLEEP NUMBER CORP,2510,2-ACC,10-K,20231231,Y
827876,CLSK,"CLEANSPARK, INC.",6199,2-ACC,10-Q,20231231,Y
828146,LINK,INTERLINK ELECTRONICS INC,3577,4-NON,10-K,20231231,Y
828530,,ADMIRAL FINANCIAL CORP,6035,4-NON,10-Q,20231231,N
828944,WSFS,WSFS FINANCIAL CORP,6021,1-LAF,10-K,20231231,Y
829224,SBUX,STARBUCKS CORP,5810,1-LAF,10-Q,20231231,Y
829323,INUV,"INUVO, INC.",7310,4-NON,10-K,20231231,Y
830616,SCIA,"SCI ENGINEERED MATERIALS, INC.",3620,4-NON,10-K,20231231,Y
831001,C,CITIGROUP INC,6021,1-LAF,10-K,20231231,Y
831259,FCX,FREEPORT-MCMORAN INC,1000,1-LAF,10-K,20231231,Y
831641,TTEK,TETRA TECH INC,8711,1-LAF,10-Q,20231231,Y
832101,IEX,IDEX CORP /DE/,3561,1-LAF,10-K,20231231,Y
832428,SSP,E.W. SCRIPPS CO,4833,1-LAF,10-K,20231231,Y
832489,GOVX,"GEOVAX LABS, INC.",2834,4-NON,10-K,20231231,Y
832988,SIG,SIGNET JEWELERS LTD,5944,1-LAF,10-K,20240131,Y
833079,MTH,MERITAGE HOMES CORP,1531,1-LAF,10-K,20231231,Y
833444,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,3585,1-LAF,10-Q,20231231,Y
833640,POWI,POWER INTEGRATIONS INC,3674,1-LAF,10-K,20231231,Y
834071,,TOYOTA MOTOR CREDIT CORP,6141,4-NON,10-Q,20231231,N
834365,BLFS,BIOLIFE SOLUTIONS INC,3845,1-LAF,10-K,20231231,Y
835011,MGPI,MGP INGREDIENTS INC,5180,1-LAF,10-K,20231231,Y
835324,SYBT,"STOCK YARDS BANCORP, INC.",6022,1-LAF,10-K,20231231,Y
835357,,EQUITABLE FINANCIAL LIFE INSURANCE CO OF AMERICA,6311,4-NON,10-K,20231231,N
836147,,MIDDLEFIELD BANC CORP,6022,4-NON,10-K,20231231,N
836157,LNN,LINDSAY CORP,3523,1-LAF,10-Q,20231130,Y
836690,ISSC,INNOVATIVE SOLUTIONS & SUPPORT INC,7371,4-NON,10-K,20230930,Y
837010,,VOYA RETIREMENT INSURANCE & ANNUITY CO,6311,4-NON,10-K,20231231,N
837465,CALY,TOPGOLF CALLAWAY BRANDS CORP.,3949,1-LAF,10-K,20231231,Y
838875,WVVI,WILLAMETTE VALLEY VINEYARDS INC,2080,4-NON,10-K,20231231,Y
839470,WWR,"WESTWATER RESOURCES, INC.",1000,4-NON,10-K,20231231,Y
840489,FCFS,"FIRSTCASH HOLDINGS, INC.",5900,1-LAF,10-K,20231231,Y
842023,TECH,BIO-TECHNE CORP,2836,1-LAF,10-Q,20231231,Y
842162,LEA,LEAR CORP,3714,1-LAF,10-K,20231231,Y
842180,BBVA,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6029,1-LAF,20-F,20231231,Y
842517,ISBA,ISABELLA BANK CORP,6022,4-NON,10-K,20231231,Y
842518,,EVANS BANCORP INC,6021,4-NON,10-K,20231231,N
842633,TRS,TRIMAS CORP,3460,1-LAF,10-K,20231231,Y
842717,BRBS,"BLUE RIDGE BANKSHARES, INC.",6022,2-ACC,10-K,20231231,Y
843006,ACCS,ISSUER DIRECT CORP,8742,4-NON,10-K,20231231,Y
844059,FRPH,"FRP HOLDINGS, INC.",6500,4-NON,10-K,20231231,Y
844150,NWG,NATWEST GROUP PLC,6029,1-LAF,20-F,20231231,Y
844551,WDS,WOODSIDE ENERGY GROUP LTD,1311,1-LAF,20-F,20231231,Y
844856,HCMC,HEALTHIER CHOICES MANAGEMENT CORP.,2100,4-NON,10-K,20231231,Y
844887,,DIAMONDHEAD CASINO CORP,7011,4-NON,10-K,20231231,N
844965,TTI,TETRA TECHNOLOGIES INC,1311,2-ACC,10-K,20231231,Y
845385,PIAC,PRINCETON CAPITAL CORP,,4-NON,10-K,20231231,Y
845877,AGM,FEDERAL AGRICULTURAL MORTGAGE CORP,6111,1-LAF,10-K,20231231,Y
845982,SNN,SMITH & NEPHEW PLC,3842,1-LAF,20-F,20231231,Y
846475,,ZYNEX INC,3845,2-ACC,10-K,20231231,N
846617,DCOM,"DIME COMMUNITY BANCSHARES, INC. /NY/",6021,1-LAF,10-K,20231231,Y
846901,,LAKELAND BANCORP INC,6022,1-LAF,10-K,20231231,N
846913,FTEK,"FUEL TECH, INC.",3564,4-NON,10-K,20231231,Y
847942,STQN,STRATEGIC ACQUISITIONS INC /NV/,6770,4-NON,10-K,20231231,Y
849145,HGBL,HERITAGE GLOBAL INC.,7389,4-NON,10-K,20231231,Y
849146,LFVN,LIFEVANTAGE CORP,2834,4-NON,10-Q,20231231,Y
849395,CRH,CRH PUBLIC LTD CO,3241,1-LAF,10-K,20231231,Y
849399,GEN,GEN DIGITAL INC.,7372,1-LAF,10-Q,20231231,Y
849401,ADMT,"ADM TRONICS UNLIMITED, INC.",3845,4-NON,10-Q,20231231,Y
849869,SLGN,SILGAN HOLDINGS INC,3411,1-LAF,10-K,20231231,Y
850141,HMN,HORACE MANN EDUCATORS CORP /DE/,6331,1-LAF,10-K,20231231,Y
850209,,"FOOT LOCKER, INC.",5661,1-LAF,10-K,20240131,N
850429,TG,TREDEGAR CORP,3350,2-ACC,10-K,20231231,Y
850460,,ENCORE WIRE CORP,3350,1-LAF,10-K,20231231,N
851205,CGNX,COGNEX CORP,3823,1-LAF,10-K,20231231,Y
851310,HLIT,HARMONIC INC,3663,1-LAF,10-K,20231231,Y
851520,EXPO,EXPONENT INC,8742,1-LAF,10-K,20231231,Y
851968,MHK,MOHAWK INDUSTRIES INC,2273,1-LAF,10-K,20231231,Y
852772,,DENNY'S CORP,5812,2-ACC,10-K,20231231,N
853816,LSTR,LANDSTAR SYSTEM INC,4213,1-LAF,10-K,20231231,Y
854560,GSBC,"GREAT SOUTHERN BANCORP, INC.",6022,2-ACC,10-K,20231231,Y
854775,DGII,DIGI INTERNATIONAL INC,3576,2-ACC,10-Q,20231231,Y
855658,LSCC,LATTICE SEMICONDUCTOR CORP,3674,1-LAF,10-K,20231231,Y
855683,MLSS,MILESTONE SCIENTIFIC INC.,3842,4-NON,10-K,20231231,Y
856982,MMSI,MERIT MEDICAL SYSTEMS INC,3841,1-LAF,10-K,20231231,Y
856984,USAQ,"QHSLAB, INC.",3841,4-NON,10-K,20231231,Y
857005,PTC,PTC INC.,7372,1-LAF,10-Q,20231231,Y
857855,UCB,UNITED COMMUNITY BANKS INC,6022,1-LAF,10-K,20231231,Y
857949,,"CHINA GREEN AGRICULTURE, INC.",2870,4-NON,10-Q,20231231,N
858446,IHG,INTERCONTINENTAL HOTELS GROUP PLC /NEW/,7011,1-LAF,20-F,20231231,Y
858470,,COTERRA ENERGY INC.,1311,1-LAF,10-K,20231231,N
858655,,HAYNES INTERNATIONAL INC,3310,2-ACC,10-Q,20231231,N
858877,CSCO,"CISCO SYSTEMS, INC.",3576,1-LAF,10-Q,20240131,Y
859070,FCBC,FIRST COMMUNITY BANKSHARES INC /VA/,6022,2-ACC,10-K,20231231,Y
859737,,HOLOGIC INC,3844,1-LAF,10-Q,20231231,N
860413,FIBK,FIRST INTERSTATE BANCSYSTEM INC,6022,1-LAF,10-K,20231231,Y
860546,CDP,COPT DEFENSE PROPERTIES,6798,1-LAF,10-K,20231231,Y
860730,HCA,"HCA HEALTHCARE, INC.",8062,1-LAF,10-K,20231231,Y
860731,TYL,TYLER TECHNOLOGIES INC,7372,1-LAF,10-K,20231231,Y
860748,KMPR,KEMPER CORP,6331,1-LAF,10-K,20231231,Y
861441,,LOCORR FUTURES PORTFOLIO FUND L.P.,6221,4-NON,10-K,20231231,N
861459,GVA,GRANITE CONSTRUCTION INC,1600,1-LAF,10-K,20231231,Y
861842,CATY,CATHAY GENERAL BANCORP,6022,1-LAF,10-K,20231231,Y
861878,,STERICYCLE INC,4955,1-LAF,10-K,20231231,N
861884,RS,"RELIANCE, INC.",5051,1-LAF,10-K,20231231,Y
862651,INVU,"INVESTVIEW, INC.",7389,4-NON,10-K,20231231,Y
862668,ESMC,ESCALON MEDICAL CORP,3845,4-NON,10-Q,20231231,Y
862692,CCEL,CRYO CELL INTERNATIONAL INC,8090,4-NON,10-K,20231130,Y
862831,FISI,FINANCIAL INSTITUTIONS INC,6021,2-ACC,10-K,20231231,Y
863064,RIO,RIO TINTO PLC,1000,1-LAF,20-F,20231231,Y
863110,ARTNA,ARTESIAN RESOURCES CORP,4941,4-NON,10-K,20231231,Y
863436,BHE,BENCHMARK ELECTRONICS INC,3672,1-LAF,10-K,20231231,Y
864270,,AMERICAN HONDA FINANCE CORP,6141,4-NON,10-Q,20231231,N
864749,TRMB,TRIMBLE INC.,3829,1-LAF,10-K,20231231,Y
865752,MNST,MONSTER BEVERAGE CORP,2086,1-LAF,10-K,20231231,Y
866273,MTRX,MATRIX SERVICE CO,1700,2-ACC,10-Q,20231231,Y
866291,ALGM,"ALLEGRO MICROSYSTEMS, INC.",3674,1-LAF,10-Q,20231231,Y
866374,FLEX,FLEX LTD.,3672,1-LAF,10-Q,20231231,Y
866706,ESE,ESCO TECHNOLOGIES INC,3669,1-LAF,10-Q,20231231,Y
866729,SCHL,SCHOLASTIC CORP,2731,1-LAF,10-Q,20240229,Y
866787,AZO,AUTOZONE INC,5531,1-LAF,10-Q,20240131,Y
866829,HLX,HELIX ENERGY SOLUTIONS GROUP INC,1389,1-LAF,10-K,20231231,Y
867840,POCI,"PRECISION OPTICS CORPORATION, INC.",3845,4-NON,10-Q,20231231,Y
868082,,EVERFLOW EASTERN PARTNERS LP,1311,4-NON,10-K,20231231,N
868278,PRPH,"PROPHASE LABS, INC.",2834,2-ACC,10-K,20231231,Y
868671,GBCI,"GLACIER BANCORP, INC.",6022,1-LAF,10-K,20231231,Y
868675,TU,TELUS CORP,4812,,40-F,20231231,Y
868780,DORM,"DORMAN PRODUCTS, INC.",3714,1-LAF,10-K,20231231,Y
868857,ACM,AECOM,8711,1-LAF,10-Q,20231231,Y
871763,MAN,MANPOWERGROUP INC.,7363,1-LAF,10-K,20231231,Y
872589,REGN,"REGENERON PHARMACEUTICALS, INC.",2834,1-LAF,10-K,20231231,Y
872912,DCTH,"DELCATH SYSTEMS, INC.",3841,4-NON,10-K,20231231,Y
873303,SRPT,"SAREPTA THERAPEUTICS, INC.",2834,1-LAF,10-K,20231231,Y
873860,ONIT,OCWEN FINANCIAL CORP,6162,2-ACC,10-K,20231231,Y
874015,IONS,IONIS PHARMACEUTICALS INC,2834,1-LAF,10-K,20231231,Y
874238,STRL,"STERLING INFRASTRUCTURE, INC.",1600,1-LAF,10-K,20231231,Y
874396,LCUT,"LIFETIME BRANDS, INC",3420,2-ACC,10-K,20231231,Y
874499,GPOR,GULFPORT ENERGY CORP,1311,1-LAF,10-K,20231231,Y
874501,OSG,AMBAC FINANCIAL GROUP INC,6351,1-LAF,10-K,20231231,Y
874716,IDXX,IDEXX LABORATORIES INC /DE,2835,1-LAF,10-K,20231231,Y
874761,AES,AES CORP,4991,1-LAF,10-K,20231231,Y
874766,HIG,"HARTFORD FINANCIAL SERVICES GROUP, INC.",6331,1-LAF,10-K,20231231,Y
874866,CRVL,CORVEL CORP,6411,1-LAF,10-Q,20231231,Y
875045,BIIB,BIOGEN INC.,2836,1-LAF,10-K,20231231,Y
875320,VRTX,VERTEX PHARMACEUTICALS INC / MA,2834,1-LAF,10-K,20231231,Y
875357,BOKF,BOK FINANCIAL CORP,6021,1-LAF,10-K,20231231,Y
875582,NTIC,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,3470,4-NON,10-Q,20231130,Y
875657,ULBI,ULTRALIFE CORP,3690,4-NON,10-K,20231231,Y
875729,BNET,BION ENVIRONMENTAL TECHNOLOGIES INC,2870,4-NON,10-Q,20231231,Y
876167,PRGS,PROGRESS SOFTWARE CORP /MA,7372,1-LAF,10-K,20231130,Y
876343,LCTX,"LINEAGE CELL THERAPEUTICS, INC.",2836,4-NON,10-K,20231231,Y
876378,,"ASENSUS SURGICAL, INC.",3841,4-NON,10-K,20231231,N
876427,MNRO,"MONRO, INC.",7500,1-LAF,10-Q,20231231,Y
876437,MTG,MGIC INVESTMENT CORP,6351,1-LAF,10-K,20231231,Y
876523,EZPW,EZCORP INC,5900,2-ACC,10-Q,20231231,Y
876883,STGW,STAGWELL INC,7311,2-ACC,10-K,20231231,Y
877212,ZBRA,ZEBRA TECHNOLOGIES CORP,3560,1-LAF,10-K,20231231,Y
877422,,SPARTANNASH CO,5141,1-LAF,10-K,20231231,N
877860,NHI,NATIONAL HEALTH INVESTORS INC,6798,1-LAF,10-K,20231231,Y
878518,TGB,TASEKO MINES LTD,1040,,40-F,20231231,Y
878927,ODFL,"OLD DOMINION FREIGHT LINE, INC.",4213,1-LAF,10-K,20231231,Y
879101,KIM,KIMCO REALTY CORP,6798,1-LAF,10-K,20231231,Y
879169,INCY,INCYTE CORP,8731,1-LAF,10-K,20231231,Y
879407,ARWR,"ARROWHEAD PHARMACEUTICALS, INC.",2834,1-LAF,10-Q,20231231,Y
879526,WNC,WABASH NATIONAL CORP,3715,1-LAF,10-K,20231231,Y
879585,ATNI,"ATN INTERNATIONAL, INC.",4813,2-ACC,10-K,20231231,Y
879635,MPB,MID PENN BANCORP INC,6022,2-ACC,10-K,20231231,Y
879764,TTE,TOTALENERGIES SE,1311,1-LAF,20-F,20231231,Y
879911,AERG,"APPLIED ENERGETICS, INC.",3812,4-NON,10-K,20231231,Y
880117,JBSS,SANFILIPPO JOHN B & SON INC,2060,1-LAF,10-Q,20231231,Y
880266,AGCO,AGCO CORP /DE,3523,1-LAF,10-K,20231231,Y
880417,CSBB,"CSB BANCORP, INC.",6022,4-NON,10-K,20231231,Y
880631,WT,"WISDOMTREE, INC.",6211,1-LAF,10-K,20231231,Y
880641,EFSI,EAGLE FINANCIAL SERVICES INC,6022,4-NON,10-K,20231231,Y
880807,AMSC,AMERICAN SUPERCONDUCTOR CORP /DE/,3621,2-ACC,10-Q,20231231,Y
880984,ACFN,"ACORN ENERGY, INC.",8711,4-NON,10-K,20231231,Y
881453,,FORTITUDE LIFE INSURANCE & ANNUITY CO,6399,4-NON,10-K,20231231,N
882095,GILD,"GILEAD SCIENCES, INC.",2836,1-LAF,10-K,20231231,Y
882184,DHI,HORTON D R INC /DE/,1531,1-LAF,10-Q,20231231,Y
882291,AEMD,AETHLON MEDICAL INC,3841,4-NON,10-Q,20231231,Y
882361,APTOF,APTOSE BIOSCIENCES INC.,2836,4-NON,10-K,20231231,Y
882508,QUIK,QUICKLOGIC CORP,3674,4-NON,10-K,20231231,Y
882796,BCRX,BIOCRYST PHARMACEUTICALS INC,2836,1-LAF,10-K,20231231,Y
882835,ROP,ROPER TECHNOLOGIES INC,3823,1-LAF,10-K,20231231,Y
883107,SLSN,NANOPHASE TECHNOLOGIES CORP,2844,4-NON,10-K,20231231,Y
883237,VRTS,"VIRTUS INVESTMENT PARTNERS, INC.",6282,1-LAF,10-K,20231231,Y
883241,SNPS,SYNOPSYS INC,7372,1-LAF,10-Q,20240131,Y
883569,FOSL,"FOSSIL GROUP, INC.",3873,2-ACC,10-K,20231231,Y
883902,,"CORNERSTONE BUILDING BRANDS, INC.",3448,4-NON,10-K,20231231,N
883948,AUB,ATLANTIC UNION BANKSHARES CORP,6022,1-LAF,10-K,20231231,Y
883975,MBOT,MICROBOT MEDICAL INC.,3841,4-NON,10-K,20231231,Y
883984,ICUI,ICU MEDICAL INC/DE,3841,1-LAF,10-K,20231231,Y
884144,ASUR,ASURE SOFTWARE INC,7373,4-NON,10-K,20231231,Y
884219,PRSU,VIAD CORP,7389,2-ACC,10-K,20231231,Y
884269,APT,ALPHA PRO TECH LTD,3842,4-NON,10-K,20231231,Y
884614,UGI,UGI CORP /PA/,4932,1-LAF,10-Q,20231231,Y
884624,OFIX,ORTHOFIX MEDICAL INC.,3841,2-ACC,10-K,20231231,Y
884713,,PRIMO WATER CORP /CN/,2086,1-LAF,10-K,20231231,N
884887,RCL,ROYAL CARIBBEAN CRUISES LTD,4400,1-LAF,10-K,20231231,Y
885275,WBHC,WILSON BANK HOLDING CO,6021,1-LAF,10-K,20231231,Y
885307,JCTC,JEWETT CAMERON TRADING CO LTD,5211,4-NON,10-Q,20231130,Y
885508,STRS,STRATUS PROPERTIES INC,6552,4-NON,10-K,20231231,Y
885550,CACC,CREDIT ACCEPTANCE CORP,6141,1-LAF,10-K,20231231,Y
885568,,OLD DOMINION ELECTRIC COOPERATIVE,4911,4-NON,10-K,20231231,N
885590,BHC,BAUSCH HEALTH COMPANIES INC.,2834,1-LAF,10-K,20231231,Y
885639,KSS,KOHLS CORP,5311,1-LAF,10-K,20240131,Y
885725,BSX,BOSTON SCIENTIFIC CORP,3841,1-LAF,10-K,20231231,Y
885740,,SAPIENS INTERNATIONAL CORP N V,7372,1-LAF,20-F,20231231,N
885978,USPH,U S PHYSICAL THERAPY INC /NV,8000,1-LAF,10-K,20231231,Y
