cik,ticker,company,sic,afs,form,period,priceable
825324,GTIM,GOOD TIMES RESTAURANTS INC.,5812,4-NON,10-Q,20210331,Y
825542,SMG,SCOTTS MIRACLE-GRO CO,2870,1-LAF,10-Q,20210331,Y
825788,,DIVALL INSURED INCOME PROPERTIES 2 LIMITED PARTNERSHIP,6500,4-NON,10-Q,20210331,N
826154,ORRF,ORRSTOWN FINANCIAL SERVICES INC,6022,2-ACC,10-Q,20210331,Y
826253,AUSI,AURA SYSTEMS INC,3690,4-NON,10-K,20210228,Y
826675,DX,DYNEX CAPITAL INC,6798,2-ACC,10-Q,20210331,Y
827052,EIX,EDISON INTERNATIONAL,4911,1-LAF,10-Q,20210331,Y
827054,MCHP,MICROCHIP TECHNOLOGY INC,3674,1-LAF,10-K,20210331,Y
827099,CPWR,OCEAN THERMAL ENERGY CORP,4931,4-NON,10-Q,20210331,Y
827187,SNBRQ,SLEEP NUMBER CORP,2510,1-LAF,10-Q,20210331,Y
827871,,"EAGLE PHARMACEUTICALS, INC.",2834,2-ACC,10-Q,20210331,N
827876,CLSK,"CLEANSPARK, INC.",7373,4-NON,10-Q,20210331,Y
828146,LINK,INTERLINK ELECTRONICS INC,3577,4-NON,10-Q,20210331,Y
828530,,ADMIRAL FINANCIAL CORP,6035,4-NON,10-Q,20210331,N
828916,,WEINGARTEN REALTY INVESTORS /TX/,6798,1-LAF,10-Q,20210331,N
828944,WSFS,WSFS FINANCIAL CORP,6021,1-LAF,10-Q,20210331,Y
829224,SBUX,STARBUCKS CORP,5810,1-LAF,10-Q,20210331,Y
829323,INUV,"INUVO, INC.",7310,4-NON,10-Q,20210331,Y
829325,,"SPYR, INC.",5810,4-NON,10-Q,20210331,N
829365,NTPIF,NAM TAI PROPERTY INC.,6500,2-ACC,20-F,20201231,Y
830122,,"VIDLER WATER RESOURCES, INC.",6500,2-ACC,10-Q,20210331,N
830524,,CHASE CORP,3640,2-ACC,10-Q,20210228,N
830616,SCIA,"SCI ENGINEERED MATERIALS, INC.",3620,4-NON,10-Q,20210331,Y
830656,,PRESSURE BIOSCIENCES INC,3826,4-NON,10-K,20201231,N
831001,C,CITIGROUP INC,6021,1-LAF,10-Q,20210331,Y
831259,FCX,FREEPORT-MCMORAN INC,1000,1-LAF,10-Q,20210331,Y
831378,,LVPAI GROUP LTD,6799,4-NON,10-Q,20210430,N
831547,,SPECTRUM PHARMACEUTICALS INC,2834,4-NON,10-Q,20210331,N
831609,CXXIF,C21 INVESTMENTS INC.,2833,4-NON,40-F,20210131,Y
831641,TTEK,TETRA TECH INC,8711,1-LAF,10-Q,20210331,Y
832090,,PARTNERS BANCORP,6022,4-NON,10-Q,20210331,N
832101,IEX,IDEX CORP /DE/,3561,1-LAF,10-Q,20210331,Y
832428,SSP,E.W. SCRIPPS CO,4833,1-LAF,10-Q,20210331,Y
832480,UTGN,UTG INC,6311,4-NON,10-Q,20210331,Y
832489,GOVX,"GEOVAX LABS, INC.",2834,4-NON,10-Q,20210331,Y
832988,SIG,SIGNET JEWELERS LTD,5944,1-LAF,10-Q,20210430,Y
833079,MTH,MERITAGE HOMES CORP,1531,1-LAF,10-Q,20210331,Y
833444,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,7380,1-LAF,10-Q,20210331,Y
833640,POWI,POWER INTEGRATIONS INC,3674,1-LAF,10-Q,20210331,Y
834071,,TOYOTA MOTOR CREDIT CORP,6141,4-NON,10-K,20210331,N
834285,,REPUBLIC FIRST BANCORP INC,6022,2-ACC,10-Q,20210331,N
834365,BLFS,BIOLIFE SOLUTIONS INC,3845,4-NON,10-Q,20210331,Y
835011,MGPI,MGP INGREDIENTS INC,5180,2-ACC,10-Q,20210331,Y
835324,SYBT,"STOCK YARDS BANCORP, INC.",6022,1-LAF,10-Q,20210331,Y
835662,AIXN,"AIXIN LIFE INTERNATIONAL, INC.",5912,4-NON,10-K,20201231,Y
836147,,MIDDLEFIELD BANC CORP,6022,4-NON,10-Q,20210331,N
836157,LNN,LINDSAY CORP,3523,1-LAF,10-Q,20210228,Y
836564,CPMV,MOSAIC IMMUNOENGINEERING INC.,2836,4-NON,10-Q,20210331,Y
836690,ISSC,INNOVATIVE SOLUTIONS & SUPPORT INC,7371,4-NON,10-Q,20210331,Y
836937,,UPD HOLDING CORP.,6770,4-NON,10-Q,20210331,N
837010,,VOYA RETIREMENT INSURANCE & ANNUITY CO,6311,4-NON,10-Q,20210331,N
837465,CALY,CALLAWAY GOLF CO,3949,1-LAF,10-Q,20210331,Y
837852,,"IDEANOMICS, INC.",3711,4-NON,10-Q,20210331,N
838875,WVVI,WILLAMETTE VALLEY VINEYARDS INC,2080,4-NON,10-Q,20210331,Y
839087,VASO,VASO CORP,3845,4-NON,10-K,20201231,Y
839470,WWR,"WESTWATER RESOURCES, INC.",1000,4-NON,10-Q,20210331,Y
839923,VOD,VODAFONE GROUP PUBLIC LTD CO,4812,1-LAF,20-F,20210331,Y
840489,FCFS,"FIRSTCASH, INC",5900,1-LAF,10-Q,20210331,Y
840551,,TITAN MEDICAL INC,3841,4-NON,40-F,20201231,N
840715,CLRO,CLEARONE INC,3661,4-NON,10-Q,20210331,Y
842013,,CORO GLOBAL INC.,7372,4-NON,10-Q,20210331,N
842023,TECH,BIO-TECHNE CORP,2836,1-LAF,10-Q,20210331,Y
842162,LEA,LEAR CORP,3714,1-LAF,10-Q,20210331,Y
842183,,RPT REALTY,6798,2-ACC,10-Q,20210331,N
842517,ISBA,ISABELLA BANK CORP,6022,4-NON,10-Q,20210331,Y
842518,,EVANS BANCORP INC,6021,4-NON,10-Q,20210331,N
842633,TRS,TRIMAS CORP,3460,1-LAF,10-Q,20210331,Y
842717,BRBS,"BLUE RIDGE BANKSHARES, INC.",6022,4-NON,10-Q,20210331,Y
843006,ACCS,ISSUER DIRECT CORP,2750,4-NON,10-Q,20210331,Y
844059,FRPH,"FRP HOLDINGS, INC.",6500,4-NON,10-Q,20210331,Y
844856,HCMC,HEALTHIER CHOICES MANAGEMENT CORP.,2100,4-NON,10-Q,20210331,Y
844887,,DIAMONDHEAD CASINO CORP,7011,4-NON,10-Q,20200331,N
844965,TTI,TETRA TECHNOLOGIES INC,1311,2-ACC,10-Q,20210331,Y
845698,,GRANT PARK FUTURES FUND LIMITED PARTNERSHIP,6221,4-NON,10-Q,20210331,N
845819,KTEL,"KONATEL, INC.",4899,4-NON,10-K,20201231,Y
845877,AGM,FEDERAL AGRICULTURAL MORTGAGE CORP,6111,1-LAF,10-Q,20210331,Y
846475,,ZYNEX INC,3845,4-NON,10-Q,20210331,N
846617,DCOM,"DIME COMMUNITY BANCSHARES, INC. /NY/",6021,2-ACC,10-Q,20210331,Y
846901,,LAKELAND BANCORP INC,6022,2-ACC,10-Q,20210331,N
846913,FTEK,"FUEL TECH, INC.",3564,4-NON,10-Q,20210331,Y
847942,STQN,STRATEGIC ACQUISITIONS INC /NV/,6770,4-NON,10-Q,20210331,Y
849145,HGBL,HERITAGE GLOBAL INC.,7389,4-NON,10-Q,20210331,Y
849146,LFVN,LIFEVANTAGE CORP,2834,2-ACC,10-Q,20210331,Y
849399,GEN,NORTONLIFELOCK INC.,7372,1-LAF,10-K,20210331,Y
849636,,RESPIRERX PHARMACEUTICALS INC.,2834,4-NON,10-K,20201231,N
849869,SLGN,SILGAN HOLDINGS INC,3411,1-LAF,10-Q,20210331,Y
850141,HMN,HORACE MANN EDUCATORS CORP /DE/,6331,1-LAF,10-Q,20210331,Y
850209,,"FOOT LOCKER, INC.",5661,1-LAF,10-Q,20210430,N
850261,,"SORRENTO THERAPEUTICS, INC.",2836,1-LAF,10-Q,20210331,N
850429,TG,TREDEGAR CORP,3350,2-ACC,10-Q,20210331,Y
850460,,ENCORE WIRE CORP,3350,1-LAF,10-Q,20210331,N
850971,,FOVEA JEWELRY HOLDINGS LTD.,5094,4-NON,10-Q,20210331,N
851205,CGNX,COGNEX CORP,3823,1-LAF,10-Q,20210331,Y
851310,HLIT,HARMONIC INC,3663,2-ACC,10-Q,20210331,Y
851520,EXPO,EXPONENT INC,8742,1-LAF,10-Q,20210331,Y
851968,MHK,MOHAWK INDUSTRIES INC,2273,1-LAF,10-Q,20210331,Y
852772,,DENNY'S CORP,5812,2-ACC,10-Q,20210331,N
853816,LSTR,LANDSTAR SYSTEM INC,4213,1-LAF,10-Q,20210331,Y
854560,GSBC,"GREAT SOUTHERN BANCORP, INC.",6022,2-ACC,10-Q,20210331,Y
854775,DGII,DIGI INTERNATIONAL INC,3576,2-ACC,10-Q,20210331,Y
854800,,"MICT, INC.",3670,4-NON,10-Q,20210331,N
855612,,ZIX CORP,7374,2-ACC,10-Q,20210331,N
855654,,"IMMUNOGEN, INC.",2834,1-LAF,10-Q,20210331,N
855658,LSCC,LATTICE SEMICONDUCTOR CORP,3674,1-LAF,10-Q,20210331,Y
855683,MLSS,MILESTONE SCIENTIFIC INC.,3842,4-NON,10-Q,20210331,Y
855787,,ALPHA ENERGY INC,1311,4-NON,10-K,20201231,N
855874,,COMMUNITY FINANCIAL CORP /MD/,6022,4-NON,10-Q,20210331,N
856982,MMSI,MERIT MEDICAL SYSTEMS INC,3841,1-LAF,10-Q,20210331,Y
856984,USAQ,USA EQUITIES CORP.,7389,4-NON,10-Q,20210331,Y
857005,PTC,PTC INC.,7372,1-LAF,10-Q,20210331,Y
857737,,"ICONIX BRAND GROUP, INC.",3140,4-NON,10-Q,20210331,N
857855,UCB,UNITED COMMUNITY BANKS INC,6022,1-LAF,10-Q,20210331,Y
857949,,"CHINA GREEN AGRICULTURE, INC.",2870,4-NON,10-Q,20210331,N
858470,,CABOT OIL & GAS CORP,1311,1-LAF,10-Q,20210331,N
858655,,HAYNES INTERNATIONAL INC,3310,2-ACC,10-Q,20210331,N
858800,,EMCLAIRE FINANCIAL CORP,6021,4-NON,10-Q,20210331,N
858877,CSCO,"CISCO SYSTEMS, INC.",3576,1-LAF,10-Q,20210430,Y
859070,FCBC,FIRST COMMUNITY BANKSHARES INC /VA/,6022,2-ACC,10-Q,20210331,Y
859737,,HOLOGIC INC,3844,1-LAF,10-Q,20210331,N
860413,FIBK,FIRST INTERSTATE BANCSYSTEM INC,6022,1-LAF,10-Q,20210331,Y
860543,,JACKSAM CORP,4833,4-NON,10-Q,20210331,N
860546,CDP,CORPORATE OFFICE PROPERTIES TRUST,6798,1-LAF,10-Q,20210331,Y
860730,HCA,"HCA HEALTHCARE, INC.",8062,1-LAF,10-Q,20210331,Y
860731,TYL,TYLER TECHNOLOGIES INC,7372,1-LAF,10-Q,20210331,Y
860748,KMPR,KEMPER CORP,6331,1-LAF,10-Q,20210331,Y
861441,,FUTURES PORTFOLIO FUND L.P.,6221,4-NON,10-Q,20210331,N
861459,GVA,GRANITE CONSTRUCTION INC,1600,1-LAF,10-Q,20210331,Y
861838,,"IDERA PHARMACEUTICALS, INC.",2836,4-NON,10-Q,20210331,N
861842,CATY,CATHAY GENERAL BANCORP,6022,1-LAF,10-Q,20210331,Y
861878,,STERICYCLE INC,4955,1-LAF,10-Q,20210331,N
861884,RS,RELIANCE STEEL & ALUMINUM CO,5051,1-LAF,10-Q,20210331,Y
862651,INVU,"INVESTVIEW, INC.",7389,4-NON,10-K,20210331,Y
862668,ESMC,ESCALON MEDICAL CORP,3845,4-NON,10-Q,20210331,Y
862692,CCEL,CRYO CELL INTERNATIONAL INC,8090,4-NON,10-Q,20210228,Y
862831,FISI,FINANCIAL INSTITUTIONS INC,6021,2-ACC,10-Q,20210331,Y
862861,AIFC,JANONE INC.,5700,4-NON,10-Q,20210331,Y
863110,ARTNA,ARTESIAN RESOURCES CORP,4941,4-NON,10-Q,20210331,Y
863436,BHE,BENCHMARK ELECTRONICS INC,3672,1-LAF,10-Q,20210331,Y
863894,VERU,VERU INC.,2834,4-NON,10-Q,20210331,Y
864240,SYPR,SYPRIS SOLUTIONS INC,3823,4-NON,10-Q,20210331,Y
864270,,AMERICAN HONDA FINANCE CORP,6141,4-NON,10-K,20210331,N
864749,TRMB,TRIMBLE INC.,3829,1-LAF,10-Q,20210331,Y
865058,,NATIONAL SECURITY GROUP INC,6311,4-NON,10-Q,20210331,N
865752,MNST,MONSTER BEVERAGE CORP,2086,1-LAF,10-Q,20210331,Y
866273,MTRX,MATRIX SERVICE CO,1700,2-ACC,10-Q,20210331,Y
866291,ALGM,"ALLEGRO MICROSYSTEMS, INC.",3674,4-NON,10-K,20210331,Y
866368,,PS BUSINESS PARKS INC/CA,6798,1-LAF,10-Q,20210331,N
866374,FLEX,FLEX LTD.,3672,1-LAF,10-K,20210331,Y
866439,DPLS,"DARKPULSE, INC.",7372,4-NON,10-K,20201231,Y
866609,,ION GEOPHYSICAL CORP,1382,4-NON,10-Q,20210331,N
866706,ESE,ESCO TECHNOLOGIES INC,3669,1-LAF,10-Q,20210331,Y
866787,AZO,AUTOZONE INC,5531,1-LAF,10-Q,20210430,Y
866829,HLX,HELIX ENERGY SOLUTIONS GROUP INC,1389,2-ACC,10-Q,20210331,Y
867038,SPND,SPINDLETOP OIL & GAS CO,1311,4-NON,10-K,20201231,Y
867665,,ABRAXAS PETROLEUM CORP,1311,4-NON,10-K,20201231,N
867773,,SUNPOWER CORP,3674,2-ACC,10-Q,20210331,N
867840,POCI,"PRECISION OPTICS CORPORATION, INC.",3845,4-NON,10-Q,20210331,Y
868082,,EVERFLOW EASTERN PARTNERS LP,1311,4-NON,10-Q,20210331,N
868271,,SEVERN BANCORP INC,6021,4-NON,10-Q,20210331,N
868278,PRPH,"PROPHASE LABS, INC.",2834,4-NON,10-Q,20210331,Y
868671,GBCI,"GLACIER BANCORP, INC.",6022,1-LAF,10-Q,20210331,Y
868780,DORM,"DORMAN PRODUCTS, INC.",3714,1-LAF,10-Q,20210331,Y
868822,CRCUF,CANAGOLD RESOURCES LTD.,1040,4-NON,20-F,20201231,Y
868857,ACM,AECOM,8711,1-LAF,10-Q,20210331,Y
870826,,"IMEDIA BRANDS, INC.",5961,4-NON,10-K,20210131,N
871763,MAN,MANPOWERGROUP INC.,7363,1-LAF,10-Q,20210331,Y
872589,REGN,"REGENERON PHARMACEUTICALS, INC.",2834,1-LAF,10-Q,20210331,Y
872912,DCTH,"DELCATH SYSTEMS, INC.",3841,4-NON,10-Q,20210331,Y
873303,SRPT,"SAREPTA THERAPEUTICS, INC.",2834,1-LAF,10-Q,20210331,Y
873860,ONIT,OCWEN FINANCIAL CORP,6162,2-ACC,10-Q,20210331,Y
874015,IONS,IONIS PHARMACEUTICALS INC,2834,1-LAF,10-Q,20210331,Y
874238,STRL,STERLING CONSTRUCTION CO INC,1600,2-ACC,10-Q,20210331,Y
874292,,ADDVANTAGE TECHNOLOGIES GROUP INC,5000,4-NON,10-Q,20210331,N
874396,LCUT,"LIFETIME BRANDS, INC",3420,2-ACC,10-Q,20210331,Y
874499,GPOR,GULFPORT ENERGY CORP,1311,2-ACC,10-Q,20210331,Y
874501,OSG,AMBAC FINANCIAL GROUP INC,6351,1-LAF,10-Q,20210331,Y
874710,,ALLIED HEALTHCARE PRODUCTS INC,3842,4-NON,10-Q,20210331,N
874716,IDXX,IDEXX LABORATORIES INC /DE,2835,1-LAF,10-Q,20210331,Y
874761,AES,AES CORP,4991,1-LAF,10-Q,20210331,Y
874766,HIG,"HARTFORD FINANCIAL SERVICES GROUP, INC.",6331,1-LAF,10-Q,20210331,Y
874866,CRVL,CORVEL CORP,6411,1-LAF,10-K,20210331,Y
874977,,STATE AUTO FINANCIAL CORP,6331,2-ACC,10-Q,20210331,N
875045,BIIB,BIOGEN INC.,2836,1-LAF,10-Q,20210331,Y
875320,VRTX,VERTEX PHARMACEUTICALS INC / MA,2834,1-LAF,10-Q,20210331,Y
875355,TULP,INSIGNIA SYSTEMS INC/MN,7310,4-NON,10-Q,20210331,Y
875357,BOKF,BOK FINANCIAL CORP,6021,1-LAF,10-Q,20210331,Y
875582,NTIC,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,3470,4-NON,10-Q,20210228,Y
875657,ULBI,ULTRALIFE CORP,3690,2-ACC,10-Q,20210331,Y
875729,BNET,BION ENVIRONMENTAL TECHNOLOGIES INC,2870,4-NON,10-Q,20210331,Y
876167,PRGS,PROGRESS SOFTWARE CORP /MA,7372,1-LAF,10-Q,20210228,Y
876343,LCTX,"LINEAGE CELL THERAPEUTICS, INC.",2836,4-NON,10-Q,20210331,Y
876378,,"ASENSUS SURGICAL, INC.",3841,4-NON,10-Q,20210331,N
876427,MNRO,"MONRO, INC.",7500,1-LAF,10-K,20210331,Y
876437,MTG,MGIC INVESTMENT CORP,6351,1-LAF,10-Q,20210331,Y
876523,EZPW,EZCORP INC,5900,2-ACC,10-Q,20210331,Y
876779,RMTHF,MAGIC SOFTWARE ENTERPRISES LTD,7372,2-ACC,20-F,20201231,Y
876883,STGW,MDC PARTNERS INC,7311,2-ACC,10-Q,20210331,Y
877212,ZBRA,ZEBRA TECHNOLOGIES CORP,3560,1-LAF,10-Q,20210331,Y
877422,,SPARTANNASH CO,5141,1-LAF,10-Q,20210430,N
877860,NHI,NATIONAL HEALTH INVESTORS INC,6798,1-LAF,10-Q,20210331,Y
877890,,CITRIX SYSTEMS INC,7372,1-LAF,10-Q,20210331,N
878526,,NATUS MEDICAL INC,3845,1-LAF,10-Q,20210331,N
878726,,TUESDAY MORNING CORP/DE,5331,2-ACC,10-Q,20210331,N
878828,,WIRELESS TELECOM GROUP INC,3669,4-NON,10-Q,20210331,N
878927,ODFL,"OLD DOMINION FREIGHT LINE, INC.",4213,1-LAF,10-Q,20210331,Y
879101,KIM,KIMCO REALTY CORP,6798,1-LAF,10-Q,20210331,Y
879169,INCY,INCYTE CORP,8731,1-LAF,10-Q,20210331,Y
879407,ARWR,"ARROWHEAD PHARMACEUTICALS, INC.",2834,1-LAF,10-Q,20210331,Y
879526,WNC,WABASH NATIONAL CORP,3715,2-ACC,10-Q,20210331,Y
879585,ATNI,"ATN INTERNATIONAL, INC.",4813,1-LAF,10-Q,20210331,Y
879635,MPB,MID PENN BANCORP INC,6022,2-ACC,10-Q,20210331,Y
879682,,"VIVEVE MEDICAL, INC.",3845,4-NON,10-Q,20210331,N
879911,AERG,"APPLIED ENERGETICS, INC.",3812,4-NON,10-K,20201231,Y
880117,JBSS,SANFILIPPO JOHN B & SON INC,2060,1-LAF,10-Q,20210331,Y
880242,BLGO,"BIOLARGO, INC.",2800,4-NON,10-Q,20210331,Y
880266,AGCO,AGCO CORP /DE,3523,1-LAF,10-Q,20210331,Y
880417,CSBB,CSB BANCORP INC /OH,6022,4-NON,10-Q,20210331,Y
880631,WT,"WISDOMTREE INVESTMENTS, INC.",6211,2-ACC,10-Q,20210331,Y
880641,EFSI,EAGLE FINANCIAL SERVICES INC,6022,4-NON,10-Q,20210331,Y
880807,AMSC,AMERICAN SUPERCONDUCTOR CORP /DE/,3621,4-NON,10-K,20210331,Y
880984,ACFN,"ACORN ENERGY, INC.",8711,4-NON,10-Q,20210331,Y
881453,,PRUDENTIAL ANNUITIES LIFE ASSURANCE CORP/CT,6399,4-NON,10-Q,20210331,N
882095,GILD,GILEAD SCIENCES INC,2836,1-LAF,10-Q,20210331,Y
882184,DHI,HORTON D R INC /DE/,1531,1-LAF,10-Q,20210331,Y
882291,AEMD,AETHLON MEDICAL INC,3841,4-NON,10-K,20210331,Y
882361,APTOF,APTOSE BIOSCIENCES INC.,2836,4-NON,10-Q,20210331,Y
882508,QUIK,QUICKLOGIC CORP,3674,2-ACC,10-Q,20210331,Y
882796,BCRX,BIOCRYST PHARMACEUTICALS INC,2836,1-LAF,10-Q,20210331,Y
882800,,"PACIFIC VENTURES GROUP, INC.",2080,4-NON,10-Q,20210331,N
882835,ROP,ROPER TECHNOLOGIES INC,3823,1-LAF,10-Q,20210331,Y
883107,SLSN,NANOPHASE TECHNOLOGIES CORP,3390,4-NON,10-Q,20210331,Y
883237,VRTS,"VIRTUS INVESTMENT PARTNERS, INC.",6282,1-LAF,10-Q,20210331,Y
883241,SNPS,SYNOPSYS INC,7372,1-LAF,10-Q,20210430,Y
883569,FOSL,"FOSSIL GROUP, INC.",3873,2-ACC,10-Q,20210331,Y
883902,,"CORNERSTONE BUILDING BRANDS, INC.",3448,2-ACC,10-Q,20210331,N
883945,,USA TRUCK INC,4213,2-ACC,10-Q,20210331,N
883948,AUB,ATLANTIC UNION BANKSHARES CORP,6022,1-LAF,10-Q,20210331,Y
883975,MBOT,MICROBOT MEDICAL INC.,2836,4-NON,10-Q,20210331,Y
883984,ICUI,ICU MEDICAL INC/DE,3841,1-LAF,10-Q,20210331,Y
884144,ASUR,ASURE SOFTWARE INC,7373,4-NON,10-Q,20210331,Y
884219,PRSU,VIAD CORP,7389,2-ACC,10-Q,20210331,Y
884269,APT,ALPHA PRO TECH LTD,3842,4-NON,10-Q,20210331,Y
884363,,"EVOLUTIONARY GENOMICS, INC.",8731,4-NON,10-Q,20210331,N
884614,UGI,UGI CORP /PA/,4932,1-LAF,10-Q,20210331,Y
884624,OFIX,ORTHOFIX MEDICAL INC.,3841,1-LAF,10-Q,20210331,Y
884650,,INFINITE GROUP INC,7370,4-NON,10-Q,20210331,N
884713,,PRIMO WATER CORP /CN/,2086,1-LAF,10-Q,20210331,N
884887,RCL,ROYAL CARIBBEAN CRUISES LTD,4400,1-LAF,10-Q,20210331,Y
885245,BKE,BUCKLE INC,5651,2-ACC,10-Q,20210430,Y
885275,WBHC,WILSON BANK HOLDING CO,6021,2-ACC,10-Q,20210331,Y
885307,JCTC,JEWETT CAMERON TRADING CO LTD,5211,4-NON,10-Q,20210228,Y
885462,GURE,"GULF RESOURCES, INC.",2800,4-NON,10-K,20201231,Y
885508,STRS,STRATUS PROPERTIES INC,6552,4-NON,10-Q,20210331,Y
885550,CACC,CREDIT ACCEPTANCE CORP,6141,1-LAF,10-Q,20210331,Y
885568,,OLD DOMINION ELECTRIC COOPERATIVE,4911,4-NON,10-Q,20210331,N
885590,BHC,BAUSCH HEALTH COMPANIES INC.,2834,1-LAF,10-Q,20210331,Y
885639,KSS,KOHLS CORP,5311,1-LAF,10-Q,20210430,Y
885725,BSX,BOSTON SCIENTIFIC CORP,3841,1-LAF,10-Q,20210331,Y
885975,,CINEMARK USA INC /TX,7830,4-NON,10-Q,20210331,N
885978,USPH,U S PHYSICAL THERAPY INC /NV,8000,1-LAF,10-Q,20210331,Y
886128,FCEL,FUELCELL ENERGY INC,3620,4-NON,10-Q,20210430,Y
886136,SGA,SAGA COMMUNICATIONS INC,4832,2-ACC,10-Q,20210331,Y
886158,,BED BATH & BEYOND INC,5700,1-LAF,10-K,20210228,N
886163,LGND,LIGAND PHARMACEUTICALS INC,2834,1-LAF,10-Q,20210331,Y
886206,FC,FRANKLIN COVEY CO,8741,2-ACC,10-Q,20210228,Y
886346,KAI,KADANT INC,3550,1-LAF,10-Q,20210331,Y
886744,GERN,GERON CORP,2834,4-NON,10-Q,20210331,Y
886982,GS,GOLDMAN SACHS GROUP INC,6211,1-LAF,10-Q,20210331,Y
887153,SIM,GROUP SIMEC SA DE CV,3312,1-LAF,20-F,20201231,Y
887225,KEP,KOREA ELECTRIC POWER CORP,4911,1-LAF,20-F,20201231,Y
887247,,ADAMIS PHARMACEUTICALS CORP,2834,4-NON,10-K,20201231,N
887343,COLB,"COLUMBIA BANKING SYSTEM, INC.",6022,1-LAF,10-Q,20210331,Y
887359,VCEL,VERICEL CORP,2836,1-LAF,10-Q,20210331,Y
887396,EP,EMPIRE PETROLEUM CORP,1311,4-NON,10-Q,20210331,Y
887596,CAKE,CHEESECAKE FACTORY INC,5812,1-LAF,10-Q,20210331,Y
887733,CENT,CENTRAL GARDEN & PET CO,5190,1-LAF,10-Q,20210331,Y
887905,LTC,LTC PROPERTIES INC,6798,1-LAF,10-Q,20210331,Y
887919,,PREMIER FINANCIAL BANCORP INC,6022,4-NON,10-Q,20210331,N
887921,,REVLON INC /DE/,2844,2-ACC,10-Q,20210331,N
887936,FCN,"FTI CONSULTING, INC",8742,1-LAF,10-Q,20210331,Y
888471,,NESTOR PARTNERS,6221,4-NON,10-Q,20210331,N
888491,OHI,OMEGA HEALTHCARE INVESTORS INC,6798,1-LAF,10-Q,20210331,Y
888721,TRIB,TRINITY BIOTECH PLC,2835,4-NON,20-F,20201231,Y
888746,CCU,UNITED BREWERIES CO INC,2082,1-LAF,20-F,20201231,Y
888981,NNUP,NOCOPI TECHNOLOGIES INC/MD/,3944,4-NON,10-Q,20210331,Y
889123,,REDWOOD MORTGAGE INVESTORS VIII,6500,4-NON,10-K,20201231,N
889132,PKX,POSCO,3312,1-LAF,20-F,20201231,Y
889331,LFUS,LITTELFUSE INC /DE,3613,1-LAF,10-Q,20210331,Y
889348,CVU,CPI AEROSTRUCTURES INC,3728,4-NON,10-K,20201231,Y
889609,CPSS,"CONSUMER PORTFOLIO SERVICES, INC.",6199,4-NON,10-Q,20210331,Y
889900,PTEN,PATTERSON UTI ENERGY INC,1381,1-LAF,10-Q,20210331,Y
889971,LPTH,LIGHTPATH TECHNOLOGIES INC,3674,4-NON,10-Q,20210331,Y
890066,GLBZ,GLEN BURNIE BANCORP,6022,4-NON,10-Q,20210331,Y
890394,PRSO,"MOSYS, INC.",3674,4-NON,10-Q,20210331,Y
890447,,VERTEX ENERGY INC.,2911,4-NON,10-Q,20210331,N
890541,BLX,"FOREIGN TRADE BANK OF LATIN AMERICA, INC.",6029,2-ACC,20-F,20201231,Y
890564,EFOR,ASGN INC,7363,1-LAF,10-Q,20210331,Y
890821,ENVB,"ENVERIC BIOSCIENCES, INC.",3674,4-NON,10-K,20201231,Y
890926,RDN,RADIAN GROUP INC,6351,1-LAF,10-Q,20210331,Y
891014,MTX,MINERALS TECHNOLOGIES INC,2810,1-LAF,10-Q,20210331,Y
891024,,"PATTERSON COMPANIES, INC.",5047,1-LAF,10-K,20210430,N
891103,MTCH,"MATCH GROUP, INC.",7200,1-LAF,10-Q,20210331,Y
891166,UVE,"UNIVERSAL INSURANCE HOLDINGS, INC.",6331,2-ACC,10-Q,20210331,Y
891293,,CTI BIOPHARMA CORP,2834,4-NON,10-Q,20210331,N
891417,,NANO MAGIC HOLDINGS INC.,3470,4-NON,10-K,20201231,N
891482,FLL,FULL HOUSE RESORTS INC,7011,4-NON,10-Q,20210331,Y
891532,PESI,PERMA FIX ENVIRONMENTAL SERVICES INC,4955,4-NON,10-Q,20210331,Y
892450,KT,KT CORP,4813,1-LAF,20-F,20201231,Y
892482,,QUMU CORP,7372,4-NON,10-Q,20210331,N
892537,,MANTECH INTERNATIONAL CORP,8741,1-LAF,10-Q,20210331,N
892553,,CHART INDUSTRIES INC,3443,1-LAF,10-Q,20210331,N
892832,,SANDSTON CORP,6770,4-NON,10-Q,20210331,N
893538,SM,SM ENERGY CO,1311,2-ACC,10-Q,20210331,Y
893691,,MASONITE INTERNATIONAL CORP,2430,1-LAF,10-Q,20210331,N
893847,HWBK,"HAWTHORN BANCSHARES, INC.",6021,4-NON,10-Q,20210331,Y
893949,MD,"MEDNAX, INC.",8060,1-LAF,10-Q,20210331,Y
894081,,"AIR TRANSPORT SERVICES GROUP, INC.",4513,1-LAF,10-Q,20210331,N
894158,TOVX,"SYNTHETIC BIOLOGICS, INC.",2834,4-NON,10-Q,20210331,Y
894245,,AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP,6500,4-NON,10-Q,20210331,N
894315,SITC,SITE CENTERS CORP.,6798,1-LAF,10-Q,20210331,Y
894405,ARCB,ARCBEST CORP /DE/,4213,1-LAF,10-Q,20210331,Y
894560,,BIOETHICS LTD,6770,4-NON,10-K,20201231,N
894627,EGY,VAALCO ENERGY INC /DE/,1311,4-NON,10-Q,20210331,Y
